"('datetime', '')","('close', 'nok')","('high', 'nok')","('low', 'nok')","('open', 'nok')","('volume', 'nok')"
2024-05-14 14:30:00+00:00,3.9700000286102295,4.0,3.9600000381469727,3.990000009536743,5538127
2024-05-14 15:30:00+00:00,3.944999933242798,3.9749999046325684,3.940000057220459,3.9700000286102295,2924776
2024-05-14 16:30:00+00:00,3.9200000762939453,3.950000047683716,3.9100000858306885,3.944999933242798,1168535
2024-05-14 17:30:00+00:00,3.9049999713897705,3.9200000762939453,3.890000104904175,3.9149999618530273,2308872
2024-05-14 18:30:00+00:00,3.8949999809265137,3.9100000858306885,3.890000104904175,3.9049999713897705,1057706
2024-05-14 19:30:00+00:00,3.930000066757202,3.930000066757202,3.890000104904175,3.890000104904175,4008219
2024-05-15 13:30:00+00:00,3.8350000381469727,3.890000104904175,3.8299999237060547,3.880000114440918,3981128
2024-05-15 14:30:00+00:00,3.850100040435791,3.865000009536743,3.8299999237060547,3.8350000381469727,5945860
2024-05-15 15:30:00+00:00,3.8499999046325684,3.859999895095825,3.8399999141693115,3.8499999046325684,2002706
2024-05-15 16:30:00+00:00,3.8450000286102295,3.859999895095825,3.8399999141693115,3.8450000286102295,2062977
2024-05-15 17:30:00+00:00,3.8299999237060547,3.8499999046325684,3.819999933242798,3.8499999046325684,2770604
2024-05-15 18:30:00+00:00,3.8450000286102295,3.8499999046325684,3.819999933242798,3.825000047683716,2397538
2024-05-15 19:30:00+00:00,3.869999885559082,3.869999885559082,3.8399999141693115,3.8450000286102295,2093980
2024-05-16 13:30:00+00:00,3.9049999713897705,3.9049999713897705,3.8540000915527344,3.859999895095825,4282749
2024-05-16 14:30:00+00:00,3.9049999713897705,3.9200000762939453,3.890000104904175,3.9049999713897705,3128767
2024-05-16 15:30:00+00:00,3.9049999713897705,3.9200000762939453,3.9000000953674316,3.9049999713897705,2315614
2024-05-16 16:30:00+00:00,3.8949999809265137,3.9100000858306885,3.890000104904175,3.9100000858306885,1574178
2024-05-16 17:30:00+00:00,3.884999990463257,3.9000000953674316,3.880000114440918,3.8949999809265137,1502449
2024-05-16 18:30:00+00:00,3.890000104904175,3.890000104904175,3.880000114440918,3.884999990463257,535976
2024-05-16 19:30:00+00:00,3.884999990463257,3.890000104904175,3.880000114440918,3.8801000118255615,1518378
2024-05-17 13:30:00+00:00,3.8989999294281006,3.9100000858306885,3.880000114440918,3.9000000953674316,2607000
2024-05-17 14:30:00+00:00,3.9149999618530273,3.930000066757202,3.89490008354187,3.89490008354187,2267360
2024-05-17 15:30:00+00:00,3.9149999618530273,3.9200000762939453,3.9100000858306885,3.9200000762939453,561609
2024-05-17 16:30:00+00:00,3.9200000762939453,3.9200000762939453,3.9100000858306885,3.9200000762939453,171573
2024-05-17 17:30:00+00:00,3.9103000164031982,3.9200000762939453,3.9100000858306885,3.9200000762939453,225585
2024-05-17 18:30:00+00:00,3.9149999618530273,3.9200000762939453,3.9100000858306885,3.9200000762939453,230031
2024-05-17 19:30:00+00:00,3.9149999618530273,3.9200000762939453,3.9100000858306885,3.9200000762939453,538050
2024-05-20 13:30:00+00:00,3.852799892425537,3.869999885559082,3.8399999141693115,3.865000009536743,2792383
2024-05-20 14:30:00+00:00,3.8350000381469727,3.859999895095825,3.8299999237060547,3.8550000190734863,2580461
2024-05-20 15:30:00+00:00,3.825000047683716,3.8399999141693115,3.819999933242798,3.8396999835968018,883584
2024-05-20 16:30:00+00:00,3.8210999965667725,3.8299999237060547,3.819999933242798,3.825000047683716,397347
2024-05-20 17:30:00+00:00,3.819999933242798,3.8299999237060547,3.809999942779541,3.825000047683716,802423
2024-05-20 18:30:00+00:00,3.819999933242798,3.8299999237060547,3.809999942779541,3.819999933242798,1251290
2024-05-20 19:30:00+00:00,3.809999942779541,3.829900026321411,3.809999942779541,3.819999933242798,3123270
2024-05-21 13:30:00+00:00,3.799999952316284,3.819999933242798,3.7899999618530273,3.809999942779541,3700508
2024-05-21 14:30:00+00:00,3.8299999237060547,3.8399999141693115,3.799999952316284,3.805000066757202,3318887
2024-05-21 15:30:00+00:00,3.8350000381469727,3.8399999141693115,3.8201000690460205,3.8299999237060547,904965
2024-05-21 16:30:00+00:00,3.8399999141693115,3.8399999141693115,3.8299999237060547,3.8350000381469727,372795
2024-05-21 17:30:00+00:00,3.8350000381469727,3.8399999141693115,3.8299999237060547,3.8399999141693115,263476
2024-05-21 18:30:00+00:00,3.8350000381469727,3.8475000858306885,3.8299999237060547,3.8399999141693115,1380328
2024-05-21 19:30:00+00:00,3.8299999237060547,3.8399999141693115,3.8299999237060547,3.8350000381469727,858809
2024-05-22 13:30:00+00:00,3.913100004196167,3.9291000366210938,3.880000114440918,3.890000104904175,2399289
2024-05-22 14:30:00+00:00,3.934999942779541,3.940000057220459,3.9100000858306885,3.9149999618530273,2656986
2024-05-22 15:30:00+00:00,3.940000057220459,3.940000057220459,3.9200000762939453,3.934999942779541,1370983
2024-05-22 16:30:00+00:00,3.9505999088287354,3.9600000381469727,3.930000066757202,3.940000057220459,1278658
2024-05-22 17:30:00+00:00,3.940000057220459,3.9600000381469727,3.940000057220459,3.950000047683716,2053405
2024-05-22 18:30:00+00:00,3.944999933242798,3.950000047683716,3.940000057220459,3.940000057220459,1251907
2024-05-22 19:30:00+00:00,3.944999933242798,3.950000047683716,3.940000057220459,3.9403998851776123,1781649
2024-05-23 13:30:00+00:00,3.865000009536743,3.9200000762939453,3.859999895095825,3.9100000858306885,4070895
2024-05-23 14:30:00+00:00,3.869999885559082,3.890000104904175,3.8499999046325684,3.869999885559082,3335917
2024-05-23 15:30:00+00:00,3.875,3.880000114440918,3.869999885559082,3.869999885559082,856263
2024-05-23 16:30:00+00:00,3.869999885559082,3.880000114440918,3.859999895095825,3.869999885559082,1017745
2024-05-23 17:30:00+00:00,3.859999895095825,3.880000114440918,3.8499999046325684,3.869999885559082,897923
2024-05-23 18:30:00+00:00,3.8499999046325684,3.859999895095825,3.8499999046325684,3.8499999046325684,812393
2024-05-23 19:30:00+00:00,3.8550000190734863,3.859999895095825,3.8499999046325684,3.8499999046325684,795592
2024-05-24 13:30:00+00:00,3.8399999141693115,3.8399999141693115,3.819999933242798,3.8299999237060547,1203283
2024-05-24 14:30:00+00:00,3.8499999046325684,3.859999895095825,3.819999933242798,3.834700107574463,1553595
2024-05-24 15:30:00+00:00,3.850100040435791,3.859999895095825,3.8499999046325684,3.8550000190734863,490380
2024-05-24 16:30:00+00:00,3.8550000190734863,3.859999895095825,3.8499999046325684,3.859999895095825,671151
2024-05-24 17:30:00+00:00,3.850100040435791,3.859999895095825,3.8499999046325684,3.859999895095825,335863
2024-05-24 18:30:00+00:00,3.8399999141693115,3.859999895095825,3.8399999141693115,3.8550000190734863,389767
2024-05-24 19:30:00+00:00,3.8450000286102295,3.8499999046325684,3.8399999141693115,3.8399999141693115,993660
2024-05-28 13:30:00+00:00,3.856100082397461,3.880000114440918,3.8499999046325684,3.859999895095825,3554976
2024-05-28 14:30:00+00:00,3.8635001182556152,3.880000114440918,3.8499999046325684,3.8550000190734863,1356846
2024-05-28 15:30:00+00:00,3.869999885559082,3.880000114440918,3.859999895095825,3.860100030899048,966779
2024-05-28 16:30:00+00:00,3.859999895095825,3.880000114440918,3.8499999046325684,3.869999885559082,766671
2024-05-28 17:30:00+00:00,3.8450000286102295,3.869999885559082,3.8399999141693115,3.8550000190734863,1274822
2024-05-28 18:30:00+00:00,3.8499999046325684,3.8550000190734863,3.8399999141693115,3.8450000286102295,1495724
2024-05-28 19:30:00+00:00,3.865000009536743,3.869999885559082,3.8424999713897705,3.8499999046325684,1357436
2024-05-29 13:30:00+00:00,3.7499001026153564,3.7799999713897705,3.744999885559082,3.759999990463257,2763617
2024-05-29 14:30:00+00:00,3.744999885559082,3.7750000953674316,3.7300000190734863,3.7446999549865723,5413182
2024-05-29 15:30:00+00:00,3.755000114440918,3.759999990463257,3.7400999069213867,3.75,2317285
2024-05-29 16:30:00+00:00,3.755000114440918,3.759999990463257,3.744999885559082,3.755000114440918,985038
2024-05-29 17:30:00+00:00,3.765000104904175,3.7799999713897705,3.75,3.755000114440918,1870048
2024-05-29 18:30:00+00:00,3.7799999713897705,3.7899999618530273,3.759999990463257,3.765000104904175,2566718
2024-05-29 19:30:00+00:00,3.765000104904175,3.7799999713897705,3.759999990463257,3.7750000953674316,1191694
2024-05-30 13:30:00+00:00,3.8299999237060547,3.8499999046325684,3.819999933242798,3.8299999237060547,4596476
2024-05-30 14:30:00+00:00,3.8450000286102295,3.859999895095825,3.8222999572753906,3.8299999237060547,3131978
2024-05-30 15:30:00+00:00,3.8350000381469727,3.8499999046325684,3.8299999237060547,3.8450000286102295,1811034
2024-05-30 16:30:00+00:00,3.8399999141693115,3.8399999141693115,3.8299999237060547,3.8350000381469727,525969
2024-05-30 17:30:00+00:00,3.8350000381469727,3.8399999141693115,3.8299999237060547,3.8399999141693115,559963
2024-05-30 18:30:00+00:00,3.8350000381469727,3.8399999141693115,3.8299999237060547,3.8299999237060547,489509
2024-05-30 19:30:00+00:00,3.8499999046325684,3.8499999046325684,3.8299999237060547,3.8350000381469727,1420622
2024-05-31 13:30:00+00:00,3.8550000190734863,3.869999885559082,3.8450000286102295,3.8499999046325684,1836627
2024-05-31 14:30:00+00:00,3.883500099182129,3.9000000953674316,3.840100049972534,3.8550000190734863,3448164
2024-05-31 15:30:00+00:00,3.884999990463257,3.890000104904175,3.880000114440918,3.884999990463257,710805
2024-05-31 16:30:00+00:00,3.9000000953674316,3.9000000953674316,3.880000114440918,3.884999990463257,507887
2024-05-31 17:30:00+00:00,3.8949999809265137,3.9000000953674316,3.890000104904175,3.9000000953674316,489315
2024-05-31 18:30:00+00:00,3.8949999809265137,3.9000000953674316,3.890000104904175,3.8949999809265137,465835
2024-05-31 19:30:00+00:00,3.9100000858306885,3.9100000858306885,3.890000104904175,3.8949999809265137,1542919
2024-06-03 13:30:00+00:00,3.934999942779541,3.9600000381469727,3.914900064468384,3.9600000381469727,4739601
2024-06-03 14:30:00+00:00,3.9149999618530273,3.940000057220459,3.9149999618530273,3.9347000122070312,1415300
2024-06-03 15:30:00+00:00,3.9100000858306885,3.930000066757202,3.9000000953674316,3.9149999618530273,892159
2024-06-03 16:30:00+00:00,3.9100000858306885,3.9200000762939453,3.9000000953674316,3.9049999713897705,909964
2024-06-03 17:30:00+00:00,3.9375,3.940000057220459,3.9100000858306885,3.9149999618530273,834470
2024-06-03 18:30:00+00:00,3.940000057220459,3.940000057220459,3.930000066757202,3.934999942779541,529318
2024-06-03 19:30:00+00:00,3.950000047683716,3.950000047683716,3.9300999641418457,3.940000057220459,1555140
2024-06-04 13:30:00+00:00,3.9149999618530273,3.930000066757202,3.9000000953674316,3.9100000858306885,2742577
2024-06-04 14:30:00+00:00,3.930000066757202,3.930000066757202,3.9100000858306885,3.9149999618530273,1205994
2024-06-04 15:30:00+00:00,3.930000066757202,3.930000066757202,3.9200000762939453,3.924999952316284,636129
2024-06-04 16:30:00+00:00,3.930000066757202,3.930000066757202,3.9200000762939453,3.924999952316284,374225
2024-06-04 17:30:00+00:00,3.940000057220459,3.940000057220459,3.9200000762939453,3.930000066757202,725808
2024-06-04 18:30:00+00:00,3.934999942779541,3.940000057220459,3.930000066757202,3.934999942779541,572911
2024-06-04 19:30:00+00:00,3.934999942779541,3.940000057220459,3.930000066757202,3.934999942779541,963271
2024-06-05 13:30:00+00:00,3.9398999214172363,3.950000047683716,3.930000066757202,3.950000047683716,2273137
2024-06-05 14:30:00+00:00,3.944999933242798,3.950000047683716,3.930000066757202,3.934999942779541,2663508
2024-06-05 15:30:00+00:00,3.9549999237060547,3.9600000381469727,3.940000057220459,3.944999933242798,1590558
2024-06-05 16:30:00+00:00,3.9549999237060547,3.9600000381469727,3.950000047683716,3.9600000381469727,887013
2024-06-05 17:30:00+00:00,3.950000047683716,3.9600000381469727,3.950000047683716,3.950000047683716,607091
2024-06-05 18:30:00+00:00,3.9549999237060547,3.9600000381469727,3.950000047683716,3.9549999237060547,384614
2024-06-05 19:30:00+00:00,3.9749999046325684,3.9800000190734863,3.950000047683716,3.9549999237060547,1868658
2024-06-06 13:30:00+00:00,3.950000047683716,3.950000047683716,3.9049999713897705,3.9100000858306885,2649469
2024-06-06 14:30:00+00:00,3.934999942779541,3.950000047683716,3.9205000400543213,3.950000047683716,1376492
2024-06-06 15:30:00+00:00,3.934999942779541,3.944999933242798,3.930000066757202,3.934999942779541,1342860
2024-06-06 16:30:00+00:00,3.934999942779541,3.940000057220459,3.9200000762939453,3.930000066757202,636480
2024-06-06 17:30:00+00:00,3.940000057220459,3.950000047683716,3.930000066757202,3.934999942779541,2170481
2024-06-06 18:30:00+00:00,3.950000047683716,3.950000047683716,3.940000057220459,3.943700075149536,559850
2024-06-06 19:30:00+00:00,3.950000047683716,3.950000047683716,3.940000057220459,3.944999933242798,1237160
2024-06-07 13:30:00+00:00,3.934999942779541,3.9470999240875244,3.9100000858306885,3.9200000762939453,3093115
2024-06-07 14:30:00+00:00,3.9149999618530273,3.934999942779541,3.9000000953674316,3.934999942779541,1732562
2024-06-07 15:30:00+00:00,3.9149999618530273,3.9200000762939453,3.9100000858306885,3.9149999618530273,593831
2024-06-07 16:30:00+00:00,3.9200000762939453,3.9267001152038574,3.9100000858306885,3.9200000762939453,525569
2024-06-07 17:30:00+00:00,3.9200000762939453,3.930000066757202,3.9100000858306885,3.9200000762939453,2096953
2024-06-07 18:30:00+00:00,3.924999952316284,3.930000066757202,3.9200000762939453,3.924999952316284,751389
2024-06-07 19:30:00+00:00,3.9149999618530273,3.930000066757202,3.9100000858306885,3.924999952316284,1617833
2024-06-10 13:30:00+00:00,3.8550000190734863,3.859999895095825,3.8399999141693115,3.859999895095825,2560252
2024-06-10 14:30:00+00:00,3.8550000190734863,3.859999895095825,3.8499999046325684,3.858799934387207,1622838
2024-06-10 15:30:00+00:00,3.869999885559082,3.880000114440918,3.8499999046325684,3.859999895095825,989569
2024-06-10 16:30:00+00:00,3.859999895095825,3.8703999519348145,3.859999895095825,3.869999885559082,2016181
2024-06-10 17:30:00+00:00,3.8499999046325684,3.869999885559082,3.8499999046325684,3.860300064086914,1055866
2024-06-10 18:30:00+00:00,3.8550000190734863,3.859999895095825,3.8499999046325684,3.8499999046325684,887915
2024-06-10 19:30:00+00:00,3.8399999141693115,3.859999895095825,3.8399999141693115,3.8499999046325684,1866445
2024-06-11 13:30:00+00:00,3.7950000762939453,3.819999933242798,3.7799999713897705,3.809999942779541,2338743
